상세영업상태코드,상세영업상태명,폐업일자,지번주소,사업장명,최종수정일자,데이터갱신일자,공연장형태구분명,최초등록시점
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 제5관,20190423130633,2019-04-25 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (아르떼관),20200115110116,2020-01-17 02:40:00.0,영화관,20120511
13,영업중,0,서울특별시 광진구 화양동 1번지 건국대학교 예술문화대학 지하1층 ,KU시네마테크,20190211100328,2019-02-13 02:40:00.0,영화관,20101223
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제1관),20200115110656,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제3관),20200115110559,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제6관),20200115110426,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제5관),20200115110501,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제5관,20190419105719,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제4관,20190419105706,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제3관,20190419105641,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제2관,20190419105653,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,롯데시네마 장안,20131223132555,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제5관,20200114180504,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,롯데시네마 장안,20180202155915,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제4관,20200114180438,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제3관,20200114180408,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제2관,20200114180321,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제1관,20200114175114,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,롯데시네마 장안,20131223132924,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,롯데시네마 장안,20131223132832,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,롯데시네마 장안,20131223132746,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,롯데시네마 장안,20131223132656,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제8관,20200114180641,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제7관,20200114180613,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제6관,20200114180531,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,롯데시네마 장안,20131223132457,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉3관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉2관,20190429154536,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉1관,20190429154536,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 7관,20191227163302,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 6관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 5관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 4관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 3관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 2관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 1관,20200309173053,2020-03-11 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉7관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉6관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉5관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉4관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 유타 ,CINE Q 성신여대입구 2관,20190903092741,2019-09-05 02:40:00.0,영화관,20080911
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 유타 ,CGV 성신여대입구 1관,20190902114512,2019-09-04 02:40:00.0,영화관,20190822
13,영업중,0,서울특별시 성북구 돈암동 538-98번지 ,아리랑시네센터 제3관,20190313084147,2019-03-15 02:40:00.0,영화관,20040503
13,영업중,0,서울특별시 성북구 돈암동 538-98번지 ,아리랑시네센터 제2관,20180801153423,2018-08-31 23:59:59.0,영화관,20040503
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 유타몰 12층 ,CGV 성신여대입구 3관,20190902114740,2019-09-04 02:40:00.0,영화관,20190822
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 유타 ,CGV 성신여대입구 2관,20190902114631,2019-09-04 02:40:00.0,영화관,20190822
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 ,CINE Q 성신여대입구 1관,20190903092759,2019-09-05 02:40:00.0,영화관,20080911
13,영업중,0,서울특별시 강북구 미아동 35-4번지 트레지오 쇼핑몰 9층 ,씨지브이 미아점 1관,20190423175744,2019-04-25 02:40:00.0,영화관,20070330
13,영업중,0,서울특별시 강북구 번동 449-1번지 ,롯데시네마 수유관 제4관,20200116132238,2020-01-18 02:40:00.0,영화관,20170427
13,영업중,0,서울특별시 강북구 번동 449-1번지 ,롯데시네마 수유관 제5관,20200116132303,2020-01-18 02:40:00.0,영화관,20170427
13,영업중,0,서울특별시 강북구 번동 449-1번지 ,롯데시네마 수유관 제2관,20200116132139,2020-01-18 02:40:00.0,영화관,20170427
13,영업중,0,서울특별시 강북구 번동 449-1번지 ,롯데시네마 수유관 제2관,20200116132326,2020-01-18 02:40:00.0,영화관,20170427
13,영업중,0,서울특별시 강북구 번동 449-1번지 ,롯데시네마 수유관 제1관,20200116132031,2020-01-18 02:40:00.0,영화관,20170424
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV 수유 4관,20190423175316,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV 수유 5관,20190423175335,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV 수유 6관,20190423175401,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV 수유 3관,20190423175253,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV  수유 2관,20190423175231,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV 수유 7관,20190423175424,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV 수유 8관,20190423175445,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV 수유 9관,20190423175506,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 수유동 168-12번지 ,CGV 수유 1관,20190423175107,2019-04-25 02:40:00.0,영화관,20120224
13,영업중,0,서울특별시 강북구 미아동 35-4번지 트레지오 쇼핑몰 11층 ,씨지브이 미아점 6관,20190423175940,2019-04-25 02:40:00.0,영화관,20070330
13,영업중,0,서울특별시 강북구 미아동 35-4번지 트레지오 쇼핑몰 11층 ,씨지브이 미아점 5관,20190423175920,2019-04-25 02:40:00.0,영화관,20070330
13,영업중,0,서울특별시 강북구 미아동 35-4번지 트레지오 쇼핑몰 11층 ,씨지브이 미아점 4관,20190423175900,2019-04-25 02:40:00.0,영화관,20070330
13,영업중,0,서울특별시 강북구 미아동 35-4번지 트레지오 쇼핑몰 10층 ,씨지브이 미아점 3관,20190423175839,2019-04-25 02:40:00.0,영화관,20070330
13,영업중,0,서울특별시 강북구 미아동 35-4번지 트레지오 쇼핑몰 10층 ,씨지브이 미아점 2관,20190423175816,2019-04-25 02:40:00.0,영화관,20070330
13,영업중,0,서울특별시 도봉구 창동 715-14번지 ,메가박스 창동 3관,20170122192753,2018-08-31 23:59:59.0,영화관,20170122
13,영업중,0,서울특별시 도봉구 창동 715-14번지 ,메가박스 창동 4관,20170122192253,2018-08-31 23:59:59.0,영화관,20170122
13,영업중,0,서울특별시 도봉구 창동 715-41번지 ,메가박스 창동 1관,20170122175752,2018-08-31 23:59:59.0,영화관,20170122
13,영업중,0,서울특별시 도봉구 창동 715-14번지 ,메가박스 창동 2관,20170122191650,2018-08-31 23:59:59.0,영화관,20170122
13,영업중,0,서울특별시 도봉구 창동 715-14번지 ,창동 메가박스 5관,20170122192033,2018-08-31 23:59:59.0,영화관,20170122
13,영업중,0,서울특별시 노원구 중계동 506-1번지 ,CGV 하계 제4관,20200512143446,2020-05-14 02:40:00.0,영화관,20020624
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제1관),20200113175257,2020-01-15 02:40:00.0,영화관,20051115
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제2관),20200113184837,2020-01-15 02:40:00.0,영화관,20051115
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제3관),20200113184814,2020-01-15 02:40:00.0,영화관,20051115
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제4관),20200113184734,2020-01-15 02:40:00.0,영화관,20051115
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제5관),20200113184702,2020-01-15 02:40:00.0,영화관,20051115
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제8관),20200113184551,2020-01-15 02:40:00.0,영화관,20051115
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제9관),20200113184455,2020-01-15 02:40:00.0,영화관,20051115
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제10관),20200113184421,2020-01-15 02:40:00.0,영화관,20051115
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제7관),20200113184618,2020-01-15 02:40:00.0,영화관,20120614
13,영업중,0,서울특별시 노원구 상계동 713번지 ,롯데시네마 노원(제6관),20200113184639,2020-01-15 02:40:00.0,영화관,20120614
13,영업중,0,서울특별시 노원구 중계동 509-2번지 홈플러스 ,CGV 중계 제7관,20190422182237,2019-04-24 02:40:00.0,영화관,20130419
13,영업중,0,서울특별시 노원구 중계동 509-2번지 홈플러스 ,CGV 중계 제1관,20190422182112,2019-04-24 02:40:00.0,영화관,20130419
13,영업중,0,서울특별시 노원구 중계동 509-2번지 홈플러스 ,CGV 중계 제2관,20190422182126,2019-04-24 02:40:00.0,영화관,20130419
13,영업중,0,서울특별시 노원구 중계동 509-2번지 홈플러스 ,CGV 중계 제3관,20191118092454,2019-11-20 02:40:00.0,영화관,20130419
13,영업중,0,서울특별시 노원구 중계동 509-2번지 홈플러스 ,CGV 중계 제4관,20190422182137,2019-04-24 02:40:00.0,영화관,20130419
13,영업중,0,서울특별시 노원구 중계동 509-2번지 홈플러스 ,CGV 중계 제5관,20190422182204,2019-04-24 02:40:00.0,영화관,20130419
13,영업중,0,서울특별시 노원구 중계동 509-2번지 홈플러스 ,CGV 중계 제6관,20191226182235,2019-12-28 02:40:00.0,영화관,20130419
13,영업중,0,서울특별시 노원구 상계동 1132-35번지 3층~9층 ,롯데시네마 수락산 제1관,20200113193221,2020-01-15 02:40:00.0,영화관,20151112
13,영업중,0,서울특별시 노원구 중계동 506-1번지 ,CGV 하계 제1관,20200512143359,2020-05-14 02:40:00.0,영화관,20020624
13,영업중,0,서울특별시 노원구 중계동 506-1번지 ,CGV 하계 제2관,20200512143413,2020-05-14 02:40:00.0,영화관,20020624
13,영업중,0,서울특별시 노원구 중계동 506-1번지 ,CGV 하계 제3관,20200512143430,2020-05-14 02:40:00.0,영화관,20020624
13,영업중,0,서울특별시 노원구 상계동 1132-35번지 3층~9층 ,롯데시네마 수락산 제2관,20200113193233,2020-01-15 02:40:00.0,영화관,20151112
13,영업중,0,서울특별시 노원구 상계동 1132-35번지 3층~9층 ,롯데시네마 수락산 제3관,20200115110028,2020-01-17 02:40:00.0,영화관,20151112
13,영업중,0,서울특별시 노원구 상계동 1132-35번지 3층~9층 ,롯데시네마 수락산 제4관,20200113193209,2020-01-15 02:40:00.0,영화관,20151112
13,영업중,0,서울특별시 은평구 녹번동 85-4번지 ,이동상영관,20031030132654,2018-08-31 23:59:59.0,영화관,20031030
13,영업중,0,서울특별시 노원구 상계동 1132-35번지 3층~9층 ,롯데시네마 수락산 제5관,20200113193155,2020-01-15 02:40:00.0,영화관,20151112
13,영업중,0,서울특별시 노원구 상계동 727-1번지 조광빌딩 지하2층 ,더숲 아트시네마 제2관,20180514090256,2018-08-31 23:59:59.0,영화관,20180514
13,영업중,0,서울특별시 노원구 상계동 727-1번지 지하1층 ,더숲 아트시네마 제1관,20200224112207,2020-02-26 02:40:00.0,영화관,20170810
13,영업중,0,서울특별시 은평구 불광동 304-2번지 파레제페빌딩  7층 ,메가박스은평 3관,20180827101559,2018-08-31 23:59:59.0,영화관,20061228
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제1관,20200123094857,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 불광동 304-2번지 파레제페빌딩 6층 ,메가박스 은평 5관,20180827101628,2018-08-31 23:59:59.0,영화관,20061228
13,영업중,0,서울특별시 은평구 불광동 304-2번지 파레제페빌딩 6층 ,메가박스 은평 6관,20180827101642,2018-08-31 23:59:59.0,영화관,20061228
13,영업중,0,서울특별시 은평구 진관동 63번지 ,롯데시네마 은평 2관,20200116092519,2020-01-18 02:40:00.0,영화관,20161130
13,영업중,0,서울특별시 은평구 진관동 63번지 ,롯데시네마 은평 3관,20200116092520,2020-01-18 02:40:00.0,영화관,20161130
13,영업중,0,서울특별시 은평구 진관동 63번지 ,롯데시네마 은평 4관,20200116092520,2020-01-18 02:40:00.0,영화관,20161130
13,영업중,0,서울특별시 은평구 진관동 63번지 ,롯데시네마 은평 6관,20200116092520,2020-01-18 02:40:00.0,영화관,20161130
13,영업중,0,서울특별시 은평구 진관동 63번지 ,롯데시네마 은평 5관,20200116092520,2020-01-18 02:40:00.0,영화관,20161130
13,영업중,0,서울특별시 은평구 진관동 63번지 ,롯데시네마 은평 7관,20200116092520,2020-01-18 02:40:00.0,영화관,20161130
13,영업중,0,서울특별시 은평구 진관동 63번지 ,롯데시네마 은평 8관,20200116092520,2020-01-18 02:40:00.0,영화관,20161130
13,영업중,0,서울특별시 은평구 진관동 63번지 ,롯데시네마 은평 1관,20200116092520,2020-01-18 02:40:00.0,영화관,20161130
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제3관,20200123093515,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제4관,20200123093418,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제5관,20200123093549,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제6관,20200123094558,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제8관,20200123094429,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제9관,20200123094541,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제2관,20200123094652,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 대조동 240번지 팜스퀘어 ,CGV불광제7관,20200123094809,2020-01-25 02:40:00.0,영화관,20050623
13,영업중,0,서울특별시 은평구 불광동 304-2번지 파레제페빌딩  8층 ,메가박스은평제1관,20180827101530,2018-08-31 23:59:59.0,영화관,20061228
13,영업중,0,서울특별시 은평구 불광동 304-2번지 파레제페빌딩  8층 ,메가박스은평제2관,20180827101544,2018-08-31 23:59:59.0,영화관,20061228
13,영업중,0,서울특별시 은평구 불광동 304-2번지 파레제페빌딩  7층 ,메가박스 은평 4관,20180827101613,2018-08-31 23:59:59.0,영화관,20061228
13,영업중,0,서울특별시 서대문구 신촌동 74-12번지 5층 ,메가박스중앙(주)신촌점 5관,20191218143501,2019-12-20 02:40:00.0,영화관,20060915
13,영업중,0,서울특별시 서대문구 신촌동 74-12번지 5층 ,메가박스중앙(주)신촌점 COMFORT 4관,20191218143451,2019-12-20 02:40:00.0,영화관,20060915
13,영업중,0,서울특별시 서대문구 신촌동 74-12번지 5층 ,메가박스중앙(주) 신촌지점 3관,20191218143438,2019-12-20 02:40:00.0,영화관,20060915
13,영업중,0,서울특별시 서대문구 신촌동 74-12번지 5층 ,메가박스중앙(주)신촌지점 2관,20191218143427,2019-12-20 02:40:00.0,영화관,20060915
13,영업중,0,서울특별시 서대문구 신촌동 74-12번지 5층 ,메가박스중앙(주)신촌지점 COMFORT 1관,20191218143351,2019-12-20 02:40:00.0,영화관,20060915
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 아트레온 ,CGV신촌아트레온 10관[CGV아트하우스],20191216183620,2019-12-18 02:40:00.0,영화관,20180515
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 9관,20191216183634,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 8관,20191216183645,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 7관,20191216183656,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 6관,20191216183707,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 5관,20191216183716,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 4관,20191216183725,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 3관,20191216183737,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 2관,20191216183747,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 창천동 20-25번지 ,CGV신촌아트레온 1관,20191216183757,2019-12-18 02:40:00.0,영화관,20130618
13,영업중,0,서울특별시 서대문구 대현동 11-1번지 이화캠퍼스복합단지 지하 45층 ,아트하우스 모모-이화?KB 시네마 2관,20141201115933,2018-08-31 23:59:59.0,영화관,20080731
13,영업중,0,서울특별시 서대문구 대현동 11-1번지 이화캠퍼스복합단지 지하 45층 ,아트하우스 모모-이화?KB 시네마 1관,20150903140501,2018-08-31 23:59:59.0,영화관,20080731
13,영업중,0,서울특별시 서대문구 대신동 85번지 외 6필지 하니솔빌딩 A동 지하 1층 ,필름포럼 2관,20191216183557,2019-12-18 02:40:00.0,영화관,20080718
13,영업중,0,서울특별시 서대문구 대신동 85번지 외 6필지 하니솔빌딩 A동 지하1층 ,필름포럼 1관,20161230173654,2018-08-31 23:59:59.0,영화관,20080718
13,영업중,0,서울특별시 서대문구 신촌동 74-12번지 5층 ,메가박스중앙(주)신촌지점 8관,20191218143535,2019-12-20 02:40:00.0,영화관,20060915
13,영업중,0,서울특별시 서대문구 신촌동 74-12번지 5층 ,메가박스중앙(주)신촌점 7관,20191218143521,2019-12-20 02:40:00.0,영화관,20060915
13,영업중,0,서울특별시 서대문구 신촌동 74-12번지 ,메가박스중앙(주)신촌점 6관,20191218143510,2019-12-20 02:40:00.0,영화관,20060915
13,영업중,0,서울특별시 마포구 동교동 166-6번지 ,롯데시네마 홍대입구관 제4관,20200114164457,2020-01-16 02:40:00.0,영화관,20080102
13,영업중,0,서울특별시 마포구 동교동 166-6번지 ,롯데시네마 홍대입구관 제3관,20200114164457,2020-01-16 02:40:00.0,영화관,20080102
13,영업중,0,서울특별시 마포구 동교동 166-6번지 ,롯데시네마 홍대입구관 제1관,20200114164456,2020-01-16 02:40:00.0,영화관,20080102
13,영업중,0,서울특별시 마포구 동교동 166-6번지 ,롯데시네마 홍대입구관 제6관,20200114164457,2020-01-16 02:40:00.0,영화관,20080102
13,영업중,0,서울특별시 마포구 동교동 166-6번지 ,롯데시네마 홍대입구관 제2관,20200114164457,2020-01-16 02:40:00.0,영화관,20080102
13,영업중,0,서울특별시 마포구 동교동 160-4번지 아일렉스 ,메가박스중앙(주) 홍대지점 3관,20191218104849,2019-12-20 02:40:00.0,영화관,20190923
13,영업중,0,서울특별시 마포구 서교동 490 메세나폴리스 2층,롯데시네마 합정 제1관,20200805104901,2019-12-08 00:07:00.0,0.0,0
13,영업중,0,서울특별시 마포구 서교동 490 메세나폴리스 2층,롯데시네마 합정 제2관,20200805104911,2019-12-08 00:07:00.0,0.0,0
13,영업중,0,서울특별시 마포구 서교동 490 메세나폴리스 2층,롯데시네마 합정 제3관,20200805104920,2019-12-08 00:07:00.0,0.0,0
13,영업중,0,서울특별시 마포구 동교동 159-8,CGV홍대 4관,20200827122040,2019-12-07 22:09:00.0,0.0,0
13,영업중,0,서울특별시 마포구 동교동 159-8,CGV홍대 5관,20200827122051,2019-12-07 22:09:00.0,0.0,0
13,영업중,0,서울특별시 마포구 동교동 159-8,CGV홍대 6관,20200827122102,2019-12-07 22:09:00.0,0.0,0
13,영업중,0,서울특별시 마포구 동교동 160-4번지 아일렉스 ,메가박스중앙(주) 홍대지점 2관,20191218104848,2019-12-20 02:40:00.0,영화관,20190923
13,영업중,0,서울특별시 마포구 동교동 160-4번지 아일렉스 ,메가박스중앙(주) 홍대지점 4관,20191218104848,2019-12-20 02:40:00.0,영화관,20190923
13,영업중,0,서울특별시 마포구 동교동 160-4번지 아일렉스 ,메가박스중앙(주) 홍대지점 5관,20191218104848,2019-12-20 02:40:00.0,영화관,20190923
13,영업중,0,서울특별시 마포구 동교동 160-4번지 아일렉스 ,메가박스중앙(주) 홍대지점 1관,20191218104848,2019-12-20 02:40:00.0,영화관,20190923
13,영업중,0,서울특별시 강남구 논현동 58-3번지 ,(주)케이엠티브이,20030208135458,2018-08-31 23:59:59.0,0.0,19950428
13,영업중,0,서울특별시 마포구 동교동 166-6번지 ,롯데시네마 홍대입구관 제5관,20200114164457,2020-01-16 02:40:00.0,영화관,20080102
13,영업중,0,서울특별시 마포구 동교동 159-8,CGV홍대 3관,20200827122024,2019-12-07 22:09:00.0,0.0,0
13,영업중,0,서울특별시 마포구 동교동 159-8,CGV홍대 1관,20200827121947,2019-12-07 22:09:00.0,0.0,0
13,영업중,0,서울특별시 마포구 동교동 159-8,CGV홍대 2관,20200827122000,2019-12-07 22:09:00.0,0.0,0
