No,메인 키,기관 코드,유형1,유형2,대표 기관명,전체 기관명,최하위 기관명,대표 전화번호,새 우편번호,지번 주소,도로명 주소,행정 시,행정 구,행정 동,경도,위도,상태
434,BE_LiST31-0116,3200161,지자체,8읍면동_동,서울특별시,서울특별시 관악구 조원동주민센터,조원동주민센터,02-879-4561,08766,,서울특별시 관악구 조원로12길 25,서울특별시,관악구,조원동,126.907795221817,37.4825632229121,정좌표
435,BE_LiST31-0117,3200153,지자체,8읍면동_동,서울특별시,서울특별시 관악구 중앙동주민센터,중앙동주민센터,02-879-4291,08746,,서울특별시 관악구 양녕로6다길 7,서울특별시,관악구,중앙동,126.94975096348,37.4841924721588,정좌표
437,BE_LiST31-0119,3200154,지자체,8읍면동_동,서울특별시,서울특별시 관악구 청림동주민센터,청림동주민센터,02-879-4321,08730,,서울특별시 관악구 관악로 40길 39,서울특별시,관악구,청림동,126.958628550702,37.491848787668,정좌표
438,BE_LiST31-0120,3200155,지자체,8읍면동_동,서울특별시,서울특별시 관악구 행운동주민센터,행운동주민센터,02-879-4351,08739,,서울특별시 관악구 행운1길 43,서울특별시,관악구,행운동,126.957029823193,37.4806409936774,정좌표
439,BE_LiST31-0121,3040047,지자체,8읍면동_동,서울특별시,서울특별시 광진구 광장동주민센터,광장동주민센터,02-450-1509,04968,,서울특별시 광진구 광장로 52 (광장동),서울특별시,광진구,광장동,127.103245114917,37.546783883089,정좌표
440,BE_LiST31-0122,3040053,지자체,8읍면동_동,서울특별시,서울특별시 광진구 구의1동주민센터,구의1동주민센터,02-450-1506,05038,,서울특별시 광진구 광나루로36길 56 (구의동),서울특별시,광진구,구의1동,127.085677986602,37.5424139974152,정좌표
441,BE_LiST31-0123,3040054,지자체,8읍면동_동,서울특별시,서울특별시 광진구 구의2동주민센터,구의2동주민센터,02-450-1507,04979,,서울특별시 광진구 천호대로136길 55 (구의동),서울특별시,광진구,구의2동,127.089923357964,37.547239792753,정좌표
442,BE_LiST31-0124,3040055,지자체,8읍면동_동,서울특별시,서울특별시 광진구 구의3동주민센터,구의3동주민센터,02-450-1508,05047,,서울특별시 광진구 강변역로 17 (구의동),서울특별시,광진구,구의3동,127.091983160848,37.5379911922904,정좌표
443,BE_LiST31-0125,3040041,지자체,8읍면동_동,서울특별시,서울특별시 광진구 군자동주민센터,군자동주민센터,02-450-1516,04996,,서울특별시 광진구 군자로 151 (군자동),서울특별시,광진구,군자동,127.075891230192,37.5551626891742,정좌표
444,BE_LiST31-0126,3040046,지자체,8읍면동_동,서울특별시,서울특별시 광진구 능동주민센터,능동주민센터,02-450-1505,04989,,서울특별시 광진구 천호대로112길 55 (능동),서울특별시,광진구,능동,127.080552323088,37.5537608820243,정좌표
445,BE_LiST31-0127,3040048,지자체,8읍면동_동,서울특별시,서울특별시 광진구 자양1동주민센터,자양1동주민센터,02-450-1510,05058,,서울특별시 광진구 자양로13길 37 (자양동),서울특별시,광진구,자양1동,127.082394814687,37.5344975526465,정좌표
446,BE_LiST31-0128,3040049,지자체,8읍면동_동,서울특별시,서울특별시 광진구 자양2동주민센터,자양2동주민센터,02-450-1511,05106,,서울특별시 광진구 자양로3가길 26 (자양동),서울특별시,광진구,자양2동,127.084389496526,37.5288024333232,정좌표
447,BE_LiST31-0129,3040050,지자체,8읍면동_동,서울특별시,서울특별시 광진구 자양3동주민센터,자양3동주민센터,02-450-1512,05091,,서울특별시 광진구 뚝섬로 568 (자양동),서울특별시,광진구,자양3동,127.072903682332,37.5338360850535,정좌표
448,BE_LiST31-0130,3040123,지자체,8읍면동_동,서울특별시,서울특별시 광진구 자양제4동주민센터,자양제4동주민센터,02-450-1513,05084,,서울특별시 광진구 뚝섬로 26길 58 (자양동),서울특별시,광진구,자양4동,127.066259599397,37.5341003027667,정좌표
449,BE_LiST31-0131,3040042,지자체,8읍면동_동,서울특별시,서울특별시 광진구 중곡1동주민센터,중곡1동주민센터,02-450-1501,04915,,서울특별시 광진구 긴고랑로12길 49 (중곡동),서울특별시,광진구,중곡1동,127.080088041962,37.5604607812965,정좌표
450,BE_LiST31-0132,3040043,지자체,8읍면동_동,서울특별시,서울특별시 광진구 중곡2동주민센터,중곡2동주민센터,02-450-1502,04927,,서울특별시 광진구 능동로 345 (중곡2동),서울특별시,광진구,중곡1동,127.080971206759,37.5603343047734,정좌표
451,BE_LiST31-0133,3040044,지자체,8읍면동_동,서울특별시,서울특별시 광진구 중곡3동주민센터,중곡3동주민센터,02-450-1503,04905,,서울특별시 광진구 동일로 76가길 28 (중곡동),서울특별시,광진구,중곡3동,127.080137447526,37.5688062909472,정좌표
452,BE_LiST31-0134,3040045,지자체,8읍면동_동,서울특별시,서울특별시 광진구 중곡4동주민센터,중곡4동주민센터,02-450-1504,04944,,서울특별시 광진구 긴고랑로 131 (중곡4동),서울특별시,광진구,중곡4동,127.089433772957,37.5591010624895,정좌표
453,BE_LiST31-0135,3040040,지자체,8읍면동_동,서울특별시,서울특별시 광진구 화양동주민센터,화양동주민센터,02-450-1515,05010,,서울특별시 광진구 능동로17길 39 (화양동),서울특별시,광진구,화양동,127.071317839814,37.5465360047906,정좌표
454,BE_LiST31-0136,3160144,지자체,8읍면동_동,서울특별시,서울특별시 구로구 가리봉동주민센터,가리봉동주민센터,02-2620-7700,08389,,서울특별시 구로구 디지털로26길 5 (가리봉동주민센터),서울특별시,구로구,구로3동,126.893479350651,37.481610694573,정좌표
455,BE_LiST31-0137,3160053,지자체,8읍면동_동,서울특별시,서울특별시 구로구 개봉1동주민센터,개봉1동주민센터,02-2620-7150,08237,,서울특별시 구로구 경인로 33길 51 (개봉1동주민센터),서울특별시,구로구,개봉1동,126.851141179232,37.5002454019748,정좌표
456,BE_LiST31-0138,3160054,지자체,8읍면동_동,서울특별시,서울특별시 구로구 개봉2동주민센터,개봉2동주민센터,02-2620-7250,08332,,서울특별시 구로구 개봉로16가길 17 (개봉2동주민센터),서울특별시,구로구,개봉2동,126.856546277404,37.4908321288054,정좌표
457,BE_LiST31-0139,3160055,지자체,8읍면동_동,서울특별시,서울특별시 구로구 개봉3동주민센터,개봉3동주민센터,02-2620-7350,08353,,서울특별시 구로구 개봉로3길 47-5 (개봉3동주민센터),서울특별시,구로구,개봉3동,126.85383775492,37.4859940229086,정좌표
458,BE_LiST31-0140,3160051,지자체,8읍면동_동,서울특별시,서울특별시 구로구 고척1동주민센터,고척1동주민센터,02-2620-7800,08225,,서울특별시 구로구 중앙로3길 18-8 (고척1동주민센터),서울특별시,구로구,고척1동,126.862786927909,37.5004022666916,정좌표
459,BE_LiST31-0141,3160052,지자체,8읍면동_동,서울특별시,서울특별시 구로구 고척2동주민센터,고척2동주민센터,02-2620-7900,08240,,서울특별시 구로구 중앙로15길 22 (고척2동주민센터),서울특별시,구로구,고척2동,126.858606558404,37.5066936089752,정좌표
460,BE_LiST31-0142,3160042,지자체,8읍면동_동,서울특별시,서울특별시 구로구 구로1동주민센터,구로1동주민센터,02-2620-7200,08324,,서울특별시 구로구 구일로4길 57 (구로1동주민센터),서울특별시,구로구,구로1동,126.875786470647,37.4930378544163,정좌표
461,BE_LiST31-0143,3160043,지자체,8읍면동_동,서울특별시,서울특별시 구로구 구로2동주민센터,구로2동주민센터,02-2620-7300,08309,,서울특별시 구로구 구로동로 141 (구로2동주민센터)),서울특별시,구로구,구로2동,126.883399604609,37.4913201951968,정좌표
462,BE_LiST31-0144,3160044,지자체,8읍면동_동,서울특별시,서울특별시 구로구 구로3동주민센터,구로3동주민센터,02-2620-7400,08376,,서울특별시 구로구 디지털로31길 109 (구로동3동주민센터),서울특별시,구로구,구로3동,126.890330808647,37.4873484736756,정좌표
463,BE_LiST31-0145,3160045,지자체,8읍면동_동,서울특별시,서울특별시 구로구 구로4동주민센터,구로4동주민센터,02-2620-7500,08312,,서울특별시 구로구 구로동로28길 94 (구로동4동주민센터),서울특별시,구로구,구로4동,126.889151071006,37.4915799194431,정좌표
464,BE_LiST31-0146,3160046,지자체,8읍면동_동,서울특별시,서울특별시 구로구 구로5동주민센터,구로5동주민센터,02-2620-7600,08299,,서울특별시 구로구 구로중앙로28길 66 (구로5동주민센터),서울특별시,구로구,구로5동,126.889339705021,37.5001053591757,정좌표
465,BE_LiST31-0082,3150058,지자체,8읍면동_동,서울특별시,서울특별시 강서구 가양3동주민센터,가양3동주민센터,02-2600-7865,07532,,서울특별시 강서구 허준로 202 (가양동),서울특별시,강서구,가양3동,126.860561389048,37.5610926496269,정좌표
466,BE_LiST31-0083,3150061,지자체,8읍면동_동,서울특별시,서울특별시 강서구 공항동주민센터,공항동주민센터,02-2600-7935,07627,,서울특별시 강서구 송정로 45 (공항동),서울특별시,강서구,공항동,126.810075031485,37.5587849031133,정좌표
467,BE_LiST31-0084,3150044,지자체,8읍면동_동,서울특별시,서울특별시 강서구 등촌1동주민센터,등촌1동주민센터,02-2600-7365,07569,,서울특별시 강서구 공항대로53가길 55 (등촌동),서울특별시,강서구,등촌1동,126.858910921391,37.5558311220708,정좌표
469,BE_LiST31-0086,3150046,지자체,8읍면동_동,서울특별시,서울특별시 강서구 등촌3동주민센터,등촌3동주민센터,02-2600-7445,07588,,서울특별시 강서구 화곡로63길 96 (등촌동),서울특별시,강서구,등촌3동,126.847918485852,37.5588873154126,정좌표
470,BE_LiST31-0087,3150059,지자체,8읍면동_동,서울특별시,서울특별시 강서구 발산1동주민센터,발산1동주민센터,02-2600-7895,07633,,서울특별시 강서구 강서로47길 54 (내발산동),서울특별시,강서구,발산1동,126.833180261693,37.5531208595373,정좌표
471,BE_LiST31-0088,3150062,지자체,8읍면동_동,서울특별시,서울특별시 강서구 방화1동주민센터,방화1동주민센터,02-2600-7975,07604,,서울특별시 강서구 방화동로 124-1 (방화동),서울특별시,강서구,방화1동,126.812214293878,37.5715525157335,정좌표
472,BE_LiST31-0089,3150063,지자체,8읍면동_동,서울특별시,서울특별시 강서구 방화2동주민센터,방화2동주민센터,02-2600-5235,07612,,서울특별시 강서구 개화동로 23길 20 (방화동),서울특별시,강서구,방화2동,126.80673510576,37.5667151568251,정좌표
473,BE_LiST31-0175,3100133,지자체,8읍면동_동,서울특별시,서울특별시 노원구 중계23동주민센터,중계23동주민센터,02-2116-2695,01787,,서울특별시 노원구 노원로17길 56 (중계동),서울특별시,노원구,중계2.3동,127.068731659851,37.6421300663272,정좌표
474,BE_LiST31-0176,3100053,지자체,8읍면동_동,서울특별시,서울특별시 노원구 중계4동주민센터,중계4동주민센터,02-2116-2721,01717,,서울특별시 노원구 덕릉로82길 50 (중계동),서울특별시,노원구,중계4동,127.077971176495,37.6587571008353,정좌표
475,BE_LiST31-0177,3100049,지자체,8읍면동_동,서울특별시,서울특별시 노원구 중계본동주민센터,중계본동주민센터,02-2116-2632,01739,,서울특별시 노원구 중계로 143 (중계동),서울특별시,노원구,중계본동,127.080281247351,37.6477948999009,정좌표
476,BE_LiST31-0178,3100047,지자체,8읍면동_동,서울특별시,서울특별시 노원구 하계1동주민센터,하계1동주민센터,02-2116-2570,01791,,서울특별시 노원구 노원로 261 (하계동),서울특별시,노원구,하계1동,127.072561222821,37.6405609822622,정좌표
477,BE_LiST31-0179,3100048,지자체,8읍면동_동,서울특별시,서울특별시 노원구 하계2동주민센터,하계2동주민센터,02-2116-2601,01863,,서울특별시 노원구 공릉로55길 88 (하계동),서울특별시,노원구,하계2동,127.067949181401,37.6320389653936,정좌표
478,BE_LiST31-0180,3090045,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 도봉1동주민센터,도봉1동주민센터,02-2091-5893,01306,,서울특별시 도봉구 도봉로169나길 22 (도봉동),서울특별시,도봉구,도봉1동,127.043412985467,37.6786909108075,정좌표
479,BE_LiST31-0181,3090046,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 도봉2동주민센터,도봉2동주민센터,02-2091-5894,01300,,서울특별시 도봉구 마들로 668 (도봉동),서울특별시,도봉구,도봉2동,127.046533330546,37.669673938595,정좌표
480,BE_LiST31-0182,3090051,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 방학1동주민센터,방학1동주민센터,02-2091-5885,01345,,서울특별시 도봉구 방학로2길 27 (방학동),서울특별시,도봉구,방학1동,127.040655716637,37.6642228223978,정좌표
481,BE_LiST31-0183,3090052,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 방학2동주민센터,방학2동주민센터,02-2091-5886,01347,,서울특별시 도봉구 시루봉로 226 (방학동),서울특별시,도봉구,방학2동,127.035051686766,37.6682141436848,정좌표
482,BE_LiST31-0184,3090053,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 방학3동주민센터,방학3동주민센터,02-2091-5667,01382,,서울특별시 도봉구 시루봉로 94 (방학동),서울특별시,도봉구,방학3동,127.02800937436,37.6591728351341,정좌표
483,BE_LiST31-0185,3090047,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 쌍문1동주민센터,쌍문1동주민센터,02-2091-5881,01381,,서울특별시 도봉구 노해로 147 (쌍문동),서울특별시,도봉구,쌍문1동,127.026050746866,37.6480368262752,정좌표
484,BE_LiST31-0186,3090048,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 쌍문2동주민센터,쌍문2동주민센터,02-2091-5882,01395,,서울특별시 도봉구 방학로3길 117 (쌍문동),서울특별시,도봉구,쌍문2동,127.038830140753,37.6579402473468,정좌표
485,BE_LiST31-0187,3090049,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 쌍문3동주민센터,쌍문3동주민센터,02-2091-5883,01445,,서울특별시 도봉구 노해로44길 9 (쌍문동),서울특별시,도봉구,쌍문3동,127.027922255945,37.6489839731513,정좌표
486,BE_LiST31-0188,3090050,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 쌍문4동주민센터,쌍문4동주민센터,02-2091-5884,01429,,서울특별시 도봉구 시루봉로 62-7 ( 쌍문동),서울특별시,도봉구,쌍문4동,127.028397885875,37.6564523582806,정좌표
487,BE_LiST31-0189,3090040,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 창1동주민센터,창1동주민센터,02-2091-5888,01421,,서울특별시 도봉구 해등로 46 (창동),서울특별시,도봉구,창1동,127.043301872943,37.6482445790021,인근좌표
488,BE_LiST31-0190,3090041,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 창2동주민센터,창2동주민센터,02-2091-5889,01466,,서울특별시 도봉구 덕릉로59길 73-3 (창동),서울특별시,도봉구,창2동,127.035648110726,37.6414062720864,정좌표
489,BE_LiST31-0191,3090042,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 창3동주민센터,창3동주민센터,02-2091-5890,01487,,서울특별시 도봉구 덕릉로62길 89 (창동),서울특별시,도봉구,창3동,127.042921995399,37.6380907137249,정좌표
490,BE_LiST31-0192,3090043,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 창4동주민센터,창4동주민센터,02-2091-5891,01418,,서울특별시 도봉구 노해로 390 (창동),서울특별시,도봉구,창4동,127.051536748737,37.6522342106224,정좌표
491,BE_LiST31-0193,3090044,지자체,8읍면동_동,서울특별시,서울특별시 도봉구 창5동주민센터,창5동주민센터,02-2091-5892,01400,,서울특별시 도봉구 도봉로136나길 20 (창동),서울특별시,도봉구,창5동,127.043586772179,37.656334000725,정좌표
492,BE_LiST31-0194,3050049,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 답십리1동주민센터,답십리1동주민센터,02-2171-6222,02603,,서울특별시 동대문구 고미술로 12 (답십리동 혜민빌딩23층),서울특별시,동대문구,답십리1동,127.050102372793,37.5697670847333,정좌표
493,BE_LiST31-0195,3050050,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 답십리2동주민센터,답십리2동주민센터,02-2171-6243,02616,,서울특별시 동대문구 한천로11길 18 (답십리동),서울특별시,동대문구,답십리2동,127.061283073834,37.5673992264236,정좌표
494,BE_LiST31-0196,3050134,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 용신동주민센터,용신동주민센터,02-2171-6023,02567,,서울특별시 동대문구 천호대로27길 35 (용두동),서울특별시,동대문구,용신동,127.037273962802,37.5757970913227,정좌표
495,BE_LiST31-0197,3050063,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 이문1동주민센터,이문1동주민센터,02-2171-6463,02426,,서울특별시 동대문구 외대역동로 114-1 (이문동),서울특별시,동대문구,이문1동,127.065482214268,37.5978115231196,정좌표
496,BE_LiST31-0198,3050064,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 이문2동주민센터,이문2동주민센터,02-2171-6502,02409,,서울특별시 동대문구 신이문로 27-5 (이문동),서울특별시,동대문구,이문2동,127.065102197946,37.6033737629806,정좌표
497,BE_LiST31-0199,3050054,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 장안1동주민센터,장안1동주민센터,02-2171-6283,02628,,서울특별시 동대문구 한천로18길 52 (장안동),서울특별시,동대문구,장안1동,127.066411664364,37.5678170207786,정좌표
498,BE_LiST31-0200,3050055,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 장안2동주민센터,장안2동주민센터,02-2171-6346,02526,,서울특별시 동대문구 사가정로 230-1 (장안동),서울특별시,동대문구,장안2동,127.070589766821,37.5784727158176,정좌표
499,BE_LiST31-0201,3050045,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 전농1동주민센터,전농1동주민센터,02-2171-6103,02558,,서울특별시 동대문구 서울시립대로9길 21 (전농동),서울특별시,동대문구,전농1동,127.047729207004,37.5779738048204,정좌표
500,BE_LiST31-0090,3150064,지자체,8읍면동_동,서울특별시,서울특별시 강서구 방화3동주민센터,방화3동주민센터,02-2600-5275,07511,,서울특별시 강서구 금낭화로24길 5 (방화동),서울특별시,강서구,방화3동,126.813658151454,37.5787197095332,정좌표
501,BE_LiST31-0091,3150043,지자체,8읍면동_동,서울특별시,서울특별시 강서구 염창동주민센터,염창동주민센터,02-2600-7335,07535,,서울특별시 강서구 양천로67가길 63 (염창동),서울특별시,강서구,염창동,126.870967467452,37.5537743879821,정좌표
502,BE_LiST31-0092,3150114,지자체,8읍면동_동,서울특별시,서울특별시 강서구 우장산동주민센터,우장산동주민센터,02-2600-7745,07690,,서울특별시 강서구 우현로 34 (화곡동),서울특별시,강서구,우장산동,126.841835456818,37.5482875675821,정좌표
503,BE_LiST31-0093,3150047,지자체,8읍면동_동,서울특별시,서울특별시 강서구 화곡1동주민센터,화곡1동주민센터,02-2600-7525,07772,,서울특별시 강서구 곰달래로 79 (화곡동),서울특별시,강서구,화곡1동,126.841591347547,37.530507173277,정좌표
504,BE_LiST31-0094,3150048,지자체,8읍면동_동,서울특별시,서울특별시 강서구 화곡2동주민센터,화곡2동주민센터,02-2600-7555,07750,,서울특별시 강서구 곰달래로37길 13 (화곡동),서울특별시,강서구,화곡2동,126.854485956399,37.5318233007597,정좌표
505,BE_LiST31-0095,3150049,지자체,8읍면동_동,서울특별시,서울특별시 강서구 화곡3동주민센터,화곡3동주민센터,02-2600-7585,07713,,서울특별시 강서구 강서로33가길 17 (화곡동),서울특별시,강서구,화곡3동,126.838413076612,37.5425257976402,정좌표
506,BE_LiST31-0096,3150050,지자체,8읍면동_동,서울특별시,서울특별시 강서구 화곡4동주민센터,화곡4동주민센터,02-2600-7635,07740,,서울특별시 강서구 곰달래로57가길 26 (화곡동),서울특별시,강서구,화곡4동,126.860801783145,37.5346857213663,정좌표
507,BE_LiST31-0097,3150053,지자체,8읍면동_동,서울특별시,서울특별시 강서구 화곡6동주민센터,화곡6동주민센터,02-2600-7665,07658,,서울특별시 강서구 화곡로 312 (화곡동),서울특별시,강서구,화곡6동,126.850075223377,37.5518146505108,정좌표
508,BE_LiST31-0098,3150055,지자체,8읍면동_동,서울특별시,서울특별시 강서구 화곡8동주민센터,화곡8동주민센터,02-2600-7705,07757,,서울특별시 강서구 곰달래로25길 45 (화곡동),서울특별시,강서구,화곡8동,126.84833189542,37.5326987798227,정좌표
509,BE_LiST31-0099,3150052,지자체,8읍면동_동,서울특별시,서울특별시 강서구 화곡본동주민센터,화곡본동주민센터,02-2600-7485,07677,,서울특별시 강서구 초록마을로5길 29 (화곡동),서울특별시,강서구,화곡본동,126.847662888597,37.544047534013,정좌표
510,BE_LiST31-0100,3200157,지자체,8읍면동_동,서울특별시,서울특별시 관악구 낙성대동주민센터,낙성대동주민센터,02-879-4411,08790,,서울특별시 관악구 낙성대로4가길 5,서울특별시,관악구,낙성대동,126.958386640225,37.4762947369538,정좌표
511,BE_LiST31-0101,3200169,지자체,8읍면동_동,서울특별시,서울특별시 관악구 난곡동주민센터,난곡동주민센터,02-879-4621,08855,,서울특별시 관악구 난곡로30길 40,서울특별시,관악구,난곡동,126.921643623141,37.4710245853117,정좌표
512,BE_LiST31-0102,3200163,지자체,8읍면동_동,서울특별시,서울특별시 관악구 난향동주민센터,난향동주민센터,02-879-4651,08859,,서울특별시 관악구 난곡로 67,서울특별시,관악구,난향동,126.918798080575,37.4615215593046,정좌표
513,BE_LiST31-0103,3200052,지자체,8읍면동_동,서울특별시,서울특별시 관악구 남현동주민센터,남현동주민센터,02-879-4471,08807,,서울특별시 관악구 남현1가길 29,서울특별시,관악구,남현동,126.977873292594,37.4746845621973,정좌표
514,BE_LiST31-0104,3200168,지자체,8읍면동_동,서울특별시,서울특별시 관악구 대학동주민센터,대학동주민센터,02-879-4801,08813,,서울특별시 관악구 신림로 111,서울특별시,관악구,대학동,126.936958476104,37.4705971275247,정좌표
515,BE_LiST31-0105,3200162,지자체,8읍면동_동,서울특별시,서울특별시 관악구 미성동주민센터,미성동주민센터,02-879-4591,08864,,서울특별시 관악구 난곡로 249,서울특별시,관악구,미성동,126.915554610395,37.4761796889604,정좌표
516,BE_LiST31-0106,3200150,지자체,8읍면동_동,서울특별시,서울특별시 관악구 보라매동주민센터,보라매동주민센터,02-879-4201,08720,,서울특별시 관악구 봉천로 279-8,서울특별시,관악구,보라매동,126.932780525544,37.4881795905222,정좌표
517,BE_LiST31-0107,3200167,지자체,8읍면동_동,서울특별시,서울특별시 관악구 삼성동주민센터,삼성동주민센터,02-879-4771,08846,,서울특별시 관악구 호암로 589,서울특별시,관악구,삼성동,126.932962343407,37.4701082296156,정좌표
518,BE_LiST31-0108,3200166,지자체,8읍면동_동,서울특별시,서울특별시 관악구 서림동주민센터,서림동주민센터,02-879-4741,08845,,서울특별시 관악구 신림로29길 6,서울특별시,관악구,서림동,126.934999325416,37.4749954230145,정좌표
519,BE_LiST31-0109,3200164,지자체,8읍면동_동,서울특별시,서울특별시 관악구 서원동주민센터,서원동주민센터,02-879-4681,08778,,서울특별시 관악구 신림로 282,서울특별시,관악구,서원동,126.93137657319,37.4797721897198,정좌표
520,BE_LiST31-0110,3200152,지자체,8읍면동_동,서울특별시,서울특별시 관악구 성현동주민센터,성현동주민센터,02-879-4261,08725,,서울특별시 관악구 구암길 38,서울특별시,관악구,성현동,126.948159271304,37.4895300997269,정좌표
